rank,researcher,institution,publications,theses,citations,research_score
29134,Lochela Prabhu Kiran,R V College of Engineering,1,0,2,2.1
29135,P Ezudheen,Indian Institute of Science Bangalore,1,0,2,2.1
29136,M Adithya,Indian Institute of Science Bangalore,1,0,2,2.1
29137,S G Sumana,Dayananda Sagar College of Engineering,1,0,2,2.1
29138,Lior Poplingher,Indian Institute of Science Bangalore,1,0,2,2.1
29139,S Jacophine Susmi,Dayananda Sagar College of Engineering,1,0,2,2.1
29140,P Anirvinnan,R V College of Engineering,1,0,2,2.1
29141,M Alekshun,R V College of Engineering,1,0,2,2.1
29142,Latika Pinjarkar,PES University,1,0,2,2.1
29143,P Mohammed Thousif,Indian Institute of Science Bangalore,1,0,2,2.1
29144,S Gowthaman,Indian Institute of Science Bangalore,1,0,2,2.1
29145,P Arun Babu,Indian Institute of Science Bangalore,1,0,2,2.1
29146,P Krishna Chaitanya,Indian Institute of Science Bangalore,1,0,2,2.1
29147,P Kishore,R V College of Engineering,1,0,2,2.1
29148,P N Champa,R V College of Engineering,1,0,2,2.1
29149,M A Umarfarooq,Dayananda Sagar College of Engineering,1,0,2,2.1
29150,Lorenzo Paulatto,Indian Institute of Science Bangalore,1,0,2,2.1
29151,P Parnika,Indian Institute of Science Bangalore,1,0,2,2.1
29152,P Kavitha,PES University,1,0,2,2.1
29153,Shamila Shamila,Dayananda Sagar College of Engineering,1,0,2,2.1
29154,L Ramu,Indian Institute of Science Bangalore,1,0,2,2.1
29155,P D Mohgan,International Institute of Information Technology Bangalore,1,0,2,2.1
29156,Luke A O’Dell,Indian Institute of Science Bangalore,1,0,2,2.1
29157,Seetarama Raju Pericherla,International Institute of Information Technology Bangalore,1,0,2,2.1
29158,Shalini Lamba,PES University,1,0,2,2.1
29159,Lakshya Priyadarshi,Indian Institute of Science Bangalore,1,0,2,2.1
29160,Osama M Bushnaq,Indian Institute of Science Bangalore,1,0,2,2.1
29161,L Monik,International Institute of Information Technology Bangalore,1,0,2,2.1
29162,Shabir,CMR Institute of Technology,1,0,2,2.1
29163,Lakshmi Harakuni,PES University,1,0,2,2.1
29164,Lakshmi Jagarlamudi,Indian Institute of Science Bangalore,1,0,2,2.1
29165,Seenappa,PES University,1,0,2,2.1
29166,Lakshmi Janaki Gollamudi,Indian Institute of Science Bangalore,1,0,2,2.1
29167,Luca Candelori,Indian Institute of Science Bangalore,1,0,2,2.1
29168,Luiz F Bittencourt,Indian Institute of Science Bangalore,1,0,2,2.1
29169,Shahbaaz Ahmed,R V College of Engineering,1,0,2,2.1
29170,Lucky Dhakad,Indian Institute of Science Bangalore,1,0,2,2.1
29171,P Karthikeyan,International Institute of Information Technology Bangalore,1,0,2,2.1
29172,Laxmi Gunupudi,International Institute of Information Technology Bangalore,1,0,2,2.1
29173,S Jayakrishnan,PES University,1,0,2,2.1
29174,Louis Sutter,Indian Institute of Science Bangalore,1,0,2,2.1
29175,Sayani Das,International Institute of Information Technology Bangalore,1,0,2,2.1
29176,Sean N Curry,Indian Institute of Science Bangalore,1,0,2,2.1
29177,Seema S Rathore,Dayananda Sagar College of Engineering,1,0,2,2.1
29178,Or Karni,Indian Institute of Science Bangalore,1,0,2,2.1
29179,P Harshitha,International Institute of Information Technology Bangalore,1,0,2,2.1
29180,Larub Younis,Indian Institute of Science Bangalore,1,0,2,2.1
29181,Lekhi,CMR Institute of Technology,1,0,2,2.1
29182,S Esther Florence,Indian Institute of Science Bangalore,1,0,2,2.1
29183,Lawrence Drabeck,Indian Institute of Science Bangalore,1,0,2,2.1
29184,Loukkose Rosemary Shobin,Indian Institute of Science Bangalore,1,0,2,2.1
29185,Seongpil Jeong,Indian Institute of Science Bangalore,1,0,2,2.1
29186,Lena M Saure,Indian Institute of Science Bangalore,1,0,2,2.1
29187,Ruchi Jhawar,Indian Institute of Science Bangalore,1,0,1,2.05
29188,VP Priyanka,Indian Institute of Science Bangalore,1,0,1,2.05
29189,SJ Yu,Indian Institute of Science Bangalore,1,0,1,2.05
29190,V V Manju,Dayananda Sagar College of Engineering,1,0,1,2.05
29191,VR Ranganath,Indian Institute of Science Bangalore,1,0,1,2.05
29192,Vivek Chandravanshi,Indian Institute of Science Bangalore,1,0,1,2.05
29193,Vishwas Navada B,Indian Institute of Science Bangalore,1,0,1,2.05
29194,S H Jeevith,International Institute of Information Technology Bangalore,1,0,1,2.05
29195,S Krishnaraj,PES University,1,0,1,2.05
29196,Vismaya Ajikumar,PES University,1,0,1,2.05
29197,SHASHIDHAR T M,International Institute of Information Technology Bangalore,1,0,1,2.05
29198,Vispi Neville Karkaria,PES University,1,0,1,2.05
29199,Ramakrishna Hegde,PES University,1,0,1,2.05
29200,Vishwas N Udupa,PES University,1,0,1,2.05
29201,VVS,CMR Institute of Technology,1,0,1,2.05
29202,Vinutha Moses,International Institute of Information Technology Bangalore,1,0,1,2.05
29203,S Harshitha,Indian Institute of Science Bangalore,1,0,1,2.05
29204,V Vinamraa,International Institute of Information Technology Bangalore,1,0,1,2.05
29205,S Koustubh,PES University,1,0,1,2.05
29206,SGS,CMR Institute of Technology,1,0,1,2.05
29207,S Hemachandra,R V College of Engineering,1,0,1,2.05
29208,Vinodh,CMR Institute of Technology,1,0,1,2.05
29209,V Yashas,Dayananda Sagar College of Engineering,1,0,1,2.05
29210,V Yoga Priya,PES University,1,0,1,2.05
29211,S Kavya,R V College of Engineering,1,0,1,2.05
29212,VAS Kiranmayee,Dayananda Sagar College of Engineering,1,0,1,2.05
29213,Raju Udava Siddappa,International Institute of Information Technology Bangalore,1,0,1,2.05
29214,Yuvaraj,CMR Institute of Technology,1,0,1,2.05
29215,V V V RAGHAVA RAO,Indian Institute of Science Bangalore,1,0,1,2.05
29216,S Krishna,Indian Institute of Science Bangalore,1,0,1,2.05
29217,Ruchika Raju,PES University,1,0,1,2.05
29218,S Chandana,Dayananda Sagar College of Engineering,1,0,1,2.05
29219,VViswa Rupa,Indian Institute of Science Bangalore,1,0,1,2.05
29220,S Tyagi,Dayananda Sagar College of Engineering,1,0,1,2.05
29221,S Vibha,Indian Institute of Science Bangalore,1,0,1,2.05
29222,S Venugopal Rao,Indian Institute of Science Bangalore,1,0,1,2.05
29223,S Varalakshmi,Indian Institute of Science Bangalore,1,0,1,2.05
29224,S Vaishnavi,R V College of Engineering,1,0,1,2.05
29225,Vivek Mahale,PES University,1,0,1,2.05
29226,Yuan Shang,Indian Institute of Science Bangalore,1,0,1,2.05
29227,S Vagdevi,Dayananda Sagar College of Engineering,1,0,1,2.05
29228,Vindhya Devalla,Indian Institute of Science Bangalore,1,0,1,2.05
29229,S V Prakash,Indian Institute of Science Bangalore,1,0,1,2.05
29230,S Girija,International Institute of Information Technology Bangalore,1,0,1,2.05
29231,Vamsi Krishna Tumuluru,International Institute of Information Technology Bangalore,1,0,1,2.05
29232,S V Panchami,Dayananda Sagar College of Engineering,1,0,1,2.05
29233,S Gayathri,International Institute of Information Technology Bangalore,1,0,1,2.05
29234,Roopa Aswathappa,Indian Institute of Science Bangalore,1,0,1,2.05
29235,Ramachandra,CMR Institute of Technology,1,0,1,2.05
29236,Ramadoss Kesavakumar,Indian Institute of Science Bangalore,1,0,1,2.05
29237,Youssef Trabelsi,Indian Institute of Science Bangalore,1,0,1,2.05
29238,Young Ho Chai,PES University,1,0,1,2.05
29239,Youjun Lu,Indian Institute of Science Bangalore,1,0,1,2.05
29240,S Tejaswi,International Institute of Information Technology Bangalore,1,0,1,2.05
29241,Rakesh Chandrashekar,Dayananda Sagar College of Engineering,1,0,1,2.05
29242,Vandana Pranavi A M,Indian Institute of Science Bangalore,1,0,1,2.05
29243,Vinayakumar Ravi,Dayananda Sagar College of Engineering,1,0,1,2.05
29244,Rupali Kaur,Indian Institute of Science Bangalore,1,0,1,2.05
29245,Yongjun Wu,Indian Institute of Science Bangalore,1,0,1,2.05
29246,S M Darshan,International Institute of Information Technology Bangalore,1,0,1,2.05
29247,Rupali Srivatsava,Indian Institute of Science Bangalore,1,0,1,2.05
29248,S Swasti,International Institute of Information Technology Bangalore,1,0,1,2.05
29249,S Ganguly,International Institute of Information Technology Bangalore,1,0,1,2.05
29250,S Suresh Kumar,Dayananda Sagar College of Engineering,1,0,1,2.05
29251,S Vimal Kumar,Indian Institute of Science Bangalore,1,0,1,2.05
29252,Yudhisthir Nuthakki,Dayananda Sagar College of Engineering,1,0,1,2.05
29253,Valipe Devi Priyanka,PES University,1,0,1,2.05
29254,Yuewei Zhang,Indian Institute of Science Bangalore,1,0,1,2.05
29255,Vadiraja Rao M K,International Institute of Information Technology Bangalore,1,0,1,2.05
29256,Ruchit Chudasama,International Institute of Information Technology Bangalore,1,0,1,2.05
29257,Vaibhav Jain,International Institute of Information Technology Bangalore,1,0,1,2.05
29258,Rudra Naik,International Institute of Information Technology Bangalore,1,0,1,2.05
29259,SAR,CMR Institute of Technology,1,0,1,2.05
29260,Vaibhav Santhosh,Indian Institute of Science Bangalore,1,0,1,2.05
29261,Rudra P Sarkar,Indian Institute of Science Bangalore,1,0,1,2.05
29262,SA Krishnan,Indian Institute of Science Bangalore,1,0,1,2.05
29263,Vaidhoorya,PES University,1,0,1,2.05
29264,S L Medha,PES University,1,0,1,2.05
29265,S Yashwin,PES University,1,0,1,2.05
29266,S Goriely,Indian Institute of Science Bangalore,1,0,1,2.05
29267,Rohit Roshan,PES University,1,0,1,2.05
29268,S Gnana Selvan,R V College of Engineering,1,0,1,2.05
29269,Yuliia Kravets,Indian Institute of Science Bangalore,1,0,1,2.05
29270,S Latha,PES University,1,0,1,2.05
29271,S Lee,Indian Institute of Science Bangalore,1,0,1,2.05
29272,Vaishnav Ram Savarni K R,International Institute of Information Technology Bangalore,1,0,1,2.05
29273,Vineeth Ellore,PES University,1,0,1,2.05
29274,Vaishnavi Kumbargeri,R V College of Engineering,1,0,1,2.05
29275,Ruhi Mitra,Indian Institute of Science Bangalore,1,0,1,2.05
29276,S Loganayagi,Dayananda Sagar College of Engineering,1,0,1,2.05
29277,S Lokeshwar,International Institute of Information Technology Bangalore,1,0,1,2.05
29278,S Y,International Institute of Information Technology Bangalore,1,0,1,2.05
29279,Yufan Wu,Indian Institute of Science Bangalore,1,0,1,2.05
29280,Roland E Haas,International Institute of Information Technology Bangalore,1,0,1,2.05
29281,S Vishwesh Adiga,PES University,1,0,1,2.05
29282,S Vishwas,PES University,1,0,1,2.05
29283,S Vinyas,PES University,1,0,1,2.05
29284,Violette N Atasie,Indian Institute of Science Bangalore,1,0,1,2.05
29285,Rossella Suma,International Institute of Information Technology Bangalore,1,0,1,2.05
29286,V V Girish,PES University,1,0,1,2.05
29287,Массон Кристина Владимировна,Indian Institute of Science Bangalore,1,0,1,2.05
29288,V G Ajay,Dayananda Sagar College of Engineering,1,0,1,2.05
29289,Raman Sankaran,Indian Institute of Science Bangalore,1,0,1,2.05
29290,М П Голубовський,Indian Institute of Science Bangalore,1,0,1,2.05
29291,М І Гудь,Indian Institute of Science Bangalore,1,0,1,2.05
29292,V G Gokul,International Institute of Information Technology Bangalore,1,0,1,2.05
29293,Vishal Parmar,Indian Institute of Science Bangalore,1,0,1,2.05
29294,Иванова Ирина Дмитриевна,Indian Institute of Science Bangalore,1,0,1,2.05
29295,Rohith Srinivasan,PES University,1,0,1,2.05
29296,V J Vijayalakshmi,R V College of Engineering,1,0,1,2.05
29297,V Jaikumar,Indian Institute of Science Bangalore,1,0,1,2.05
29298,Vishal Kumar,R V College of Engineering,1,0,1,2.05
29299,S K Bhattacharya,Indian Institute of Science Bangalore,1,0,1,2.05
29300,V Janhavi,International Institute of Information Technology Bangalore,1,0,1,2.05
29301,SV Satish,PES University,1,0,1,2.05
29302,В П Ясній,Indian Institute of Science Bangalore,1,0,1,2.05
29303,В Макаренко,Indian Institute of Science Bangalore,1,0,1,2.05
29304,Vishnu Prasad,International Institute of Information Technology Bangalore,1,0,1,2.05
29305,V K Veena,International Institute of Information Technology Bangalore,1,0,1,2.05
29306,V Kachinsky,Dayananda Sagar College of Engineering,1,0,1,2.05
29307,SUNITHA R,International Institute of Information Technology Bangalore,1,0,1,2.05
29308,V Lekshmi,International Institute of Information Technology Bangalore,1,0,1,2.05
29309,Vishnu R Uppin,International Institute of Information Technology Bangalore,1,0,1,2.05
29310,V Likitha,International Institute of Information Technology Bangalore,1,0,1,2.05
29311,V Mahima,PES University,1,0,1,2.05
29312,S JayaPratha,R V College of Engineering,1,0,1,2.05
29313,Vishnu Raju,CMR Institute of Technology,1,0,1,2.05
29314,V Malathy,R V College of Engineering,1,0,1,2.05
29315,SSn,Indian Institute of Science Bangalore,1,0,1,2.05
29316,S K Murthy,Indian Institute of Science Bangalore,1,0,1,2.05
29317,Rosario Gennaro,Indian Institute of Science Bangalore,1,0,1,2.05
29318,SYAFAAT,Indian Institute of Science Bangalore,1,0,1,2.05
29319,V Nikitha,PES University,1,0,1,2.05
29320,Минич Александр Сергеевич,Indian Institute of Science Bangalore,1,0,1,2.05
29321,V Akshatha,Indian Institute of Science Bangalore,1,0,1,2.05
29322,Rajesh Nagiri,Indian Institute of Science Bangalore,1,0,1,2.05
29323,Rohith Sunilkumar Nair,R V College of Engineering,1,0,1,2.05
29324,V Albin,Indian Institute of Science Bangalore,1,0,1,2.05
29325,V Amith,R V College of Engineering,1,0,1,2.05
29326,विनया,Indian Institute of Science Bangalore,1,0,1,2.05
29327,Ramanarayanan Kizhuttil,Indian Institute of Science Bangalore,1,0,1,2.05
29328,Ю І Пиндус,Indian Institute of Science Bangalore,1,0,1,2.05
29329,Vishnu Anand,PES University,1,0,1,2.05
29330,V Anitha,International Institute of Information Technology Bangalore,1,0,1,2.05
29331,S Jithunlal,Indian Institute of Science Bangalore,1,0,1,2.05
29332,Vishalakshmi Prabhu H,R V College of Engineering,1,0,1,2.05
29333,V Asanambigai,R V College of Engineering,1,0,1,2.05
29334,Vishal Singh S,PES University,1,0,1,2.05
29335,Чечина Елена Васильевна,Indian Institute of Science Bangalore,1,0,1,2.05
29336,Saba Afshaan A,Indian Institute of Science Bangalore,1,0,1,2.05
29337,Vishal Police Patil,PES University,1,0,1,2.05
29338,V Balaji,R V College of Engineering,1,0,1,2.05
29339,Vishal Peter,Indian Institute of Science Bangalore,1,0,1,2.05
29340,Saawan Kumar Bag,Indian Institute of Science Bangalore,1,0,1,2.05
29341,V Chidanandan,International Institute of Information Technology Bangalore,1,0,1,2.05
29342,С Л Демаков,Indian Institute of Science Bangalore,1,0,1,2.05
29343,Saarth Vardhan,PES University,1,0,1,2.05
29344,V Deepa,Indian Institute of Science Bangalore,1,0,1,2.05
29345,П В Ясній,Indian Institute of Science Bangalore,1,0,1,2.05
29346,Roopak Maddara,PES University,1,0,1,2.05
29347,Raju Jadar,PES University,1,0,1,2.05
29348,Минич Ирина Борисовна,Indian Institute of Science Bangalore,1,0,1,2.05
29349,V Deepthi Chamkur,International Institute of Information Technology Bangalore,1,0,1,2.05
29350,V N Abhilash,PES University,1,0,1,2.05
29351,Robin J Francis,Indian Institute of Science Bangalore,1,0,1,2.05
29352,SJC,CMR Institute of Technology,1,0,1,2.05
29353,V Sathiyamoorthi,PES University,1,0,1,2.05
29354,Roopa K Swamy,PES University,1,0,1,2.05
29355,S Indira,Dayananda Sagar College of Engineering,1,0,1,2.05
29356,V Shreedharan,Indian Institute of Science Bangalore,1,0,1,2.05
29357,Zhigang Wei,International Institute of Information Technology Bangalore,1,0,1,2.05
29358,Zhichao Yang,Indian Institute of Science Bangalore,1,0,1,2.05
29359,Roopa K M,International Institute of Information Technology Bangalore,1,0,1,2.05
29360,Zhengxun Song,Indian Institute of Science Bangalore,1,0,1,2.05
29361,Zhansheng Duan,PES University,1,0,1,2.05
29362,V Shylaja,International Institute of Information Technology Bangalore,1,0,1,2.05
29363,Rosilah Hassan,International Institute of Information Technology Bangalore,1,0,1,2.05
29364,V Siva,Indian Institute of Science Bangalore,1,0,1,2.05
29365,Zeye Liu,PES University,1,0,1,2.05
29366,V SivaKrishna Reddy,R V College of Engineering,1,0,1,2.05
29367,Zehao Jia,Indian Institute of Science Bangalore,1,0,1,2.05
29368,V Sri Pavan Ravichand,Indian Institute of Science Bangalore,1,0,1,2.05
29369,Zarsav,Indian Institute of Science Bangalore,1,0,1,2.05
29370,Zareena Hassanbee M S A,Indian Institute of Science Bangalore,1,0,1,2.05
29371,Zameddin I İsmailov,Indian Institute of Science Bangalore,1,0,1,2.05
29372,V Srinivas,PES University,1,0,1,2.05
29373,V Srinivasan,International Institute of Information Technology Bangalore,1,0,1,2.05
29374,Zakir Hussain Rather,Indian Institute of Science Bangalore,1,0,1,2.05
29375,V Subburaj,R V College of Engineering,1,0,1,2.05
29376,V Sunil Kumar,PES University,1,0,1,2.05
29377,V Surendranath,Indian Institute of Science Bangalore,1,0,1,2.05
29378,S K Shah Shahid A Bangali,Indian Institute of Science Bangalore,1,0,1,2.05
29379,Zahain Ismail,International Institute of Information Technology Bangalore,1,0,1,2.05
29380,Vishwas JS,PES University,1,0,1,2.05
29381,Rojas Binny,PES University,1,0,1,2.05
29382,S K Vamshi,PES University,1,0,1,2.05
29383,Roshni Sanjay Jha,PES University,1,0,1,2.05
29384,V Sandhya,International Institute of Information Technology Bangalore,1,0,1,2.05
29385,S K Prashanthi,Indian Institute of Science Bangalore,1,0,1,2.05
29386,Zinia Haque,Dayananda Sagar College of Engineering,1,0,1,2.05
29387,S K Raghav,PES University,1,0,1,2.05
29388,Vishal Baloria,Indian Institute of Science Bangalore,1,0,1,2.05
29389,vinita Singh,PES University,1,0,1,2.05
29390,S K Santosh,R V College of Engineering,1,0,1,2.05
29391,SSN,CMR Institute of Technology,1,0,1,2.05
29392,de Melo,Indian Institute of Science Bangalore,1,0,1,2.05
29393,SS Sreeja Kumari,Indian Institute of Science Bangalore,1,0,1,2.05
29394,de Figueiredo,Indian Institute of Science Bangalore,1,0,1,2.05
29395,Raju Nama Vasudeva Setty,PES University,1,0,1,2.05
29396,Vishal,PES University,1,0,1,2.05
29397,Zuobin Wang,Indian Institute of Science Bangalore,1,0,1,2.05
29398,Vishakha Singh,Indian Institute of Science Bangalore,1,0,1,2.05
29399,Rajesh Ramesh,PES University,1,0,1,2.05
29400,Vishnu Shankar Tiwari,PES University,1,0,1,2.05
29401,Raju Ramakrishna Gondkar,International Institute of Information Technology Bangalore,1,0,1,2.05
29402,Zubair,CMR Institute of Technology,1,0,1,2.05
29403,SR Yashodha,International Institute of Information Technology Bangalore,1,0,1,2.05
29404,V Prathik,PES University,1,0,1,2.05
29405,V Puvana Devi,R V College of Engineering,1,0,1,2.05
29406,Roshan Sriram,PES University,1,0,1,2.05
29407,V R Reddy,Indian Institute of Science Bangalore,1,0,1,2.05
29408,SR Bakshi,Indian Institute of Science Bangalore,1,0,1,2.05
29409,V Ramachandramurthy,PES University,1,0,1,2.05
29410,V Rickvibhadhini,PES University,1,0,1,2.05
